module,type,name,res_id,src,value,comments
web_tour,model,"ir.model.fields,field_description",base.field_decimal_precision__create_uid,Created by,Created by,
web_tour,model,"ir.model.fields,field_description",base.field_decimal_precision__digits,Digits,Digits,
web_tour,model,"ir.model.fields,field_description",base.field_decimal_precision__display_name,Display Name,Display Name,
web_tour,model,"ir.model.fields,field_description",base.field_decimal_precision__id,ID,ID,
web_tour,model,"ir.model.fields,field_description",base.field_decimal_precision__name,Usage,Usage,
web_tour,model,"ir.model.fields,field_description",base.field_decimal_precision__write_date,Last Updated on,Last Updated on,
web_tour,model,"ir.model.fields,field_description",base.field_decimal_precision__write_uid,Last Updated by,Last Updated by,
web_tour,model,"ir.model.fields,field_description",base.field_format_address_mixin____last_update,Last Modified on,Last Modified on,
web_tour,model,"ir.model.fields,field_description",base.field_format_address_mixin__display_name,Display Name,Display Name,
web_tour,model,"ir.model.fields,field_description",base.field_format_address_mixin__id,ID,ID,
web_tour,model,"ir.model.fields,field_description",base.field_image_mixin____last_update,Last Modified on,Last Modified on,
web_tour,model,"ir.model.fields,field_description",base.field_image_mixin__display_name,Display Name,Display Name,
web_tour,model,"ir.model.fields,field_description",base.field_image_mixin__id,ID,ID,
web_tour,model,"ir.model.fields,field_description",base.field_image_mixin__image_1024,Image 1024,Image 1024,
web_tour,model,"ir.model.fields,field_description",base.field_image_mixin__image_128,Image 128,Image 128,
web_tour,model,"ir.model.fields,field_description",base.field_image_mixin__image_1920,Image,Image,
web_tour,model,"ir.model.fields,field_description",base.field_image_mixin__image_256,Image 256,Image 256,
web_tour,model,"ir.model.fields,field_description",base.field_image_mixin__image_512,Image 512,Image 512,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_url____last_update,Last Modified on,Last Modified on,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__binding_model_id,Binding Model,Binding Model,
web_tour,model,"ir.model.fields,help",base.field_ir_actions_act_url__binding_model_id,Setting a value makes this action available in the sidebar for the given model.,Setting a value makes this action available in the sidebar for the given model.,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__binding_type,Binding Type,Binding Type,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__binding_view_types,Binding View Types,Binding View Types,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__create_date,Created on,Created on,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__create_uid,Created by,Created by,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__display_name,Display Name,Display Name,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__help,Action Description,Action Description,
web_tour,model,"ir.model.fields,help",base.field_ir_actions_act_url__help,"Optional help text for the users with a description of the target view, such as its usage and purpose.","Optional help text for the users with a description of the target view, such as its usage and purpose.",
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__id,ID,ID,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__name,Action Name,Action Name,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__target,Action Target,Action Target,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__type,Action Type,Action Type,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__url,Action URL,Action URL,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__write_date,Last Updated on,Last Updated on,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__write_uid,Last Updated by,Last Updated by,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__xml_id,External ID,External ID,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window____last_update,Last Modified on,Last Modified on,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__binding_model_id,Binding Model,Binding Model,
web_tour,model,"ir.model.fields,help",base.field_ir_actions_act_window__binding_model_id,Setting a value makes this action available in the sidebar for the given model.,Setting a value makes this action available in the sidebar for the given model.,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__binding_type,Binding Type,Binding Type,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__binding_view_types,Binding View Types,Binding View Types,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__context,Context Value,Context Value,
web_tour,model,"ir.model.fields,help",base.field_ir_actions_act_window__context,"Context dictionary as Python expression, empty by default (Default: {})","Context dictionary as Python expression, empty by default (Default: {})",
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__create_date,Created on,Created on,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__create_uid,Created by,Created by,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__display_name,Display Name,Display Name,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__domain,Domain Value,Domain Value,
web_tour,model,"ir.model.fields,help",base.field_ir_actions_act_window__domain,"Optional domain filtering of the destination data, as a Python expression","Optional domain filtering of the destination data, as a Python expression",
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__filter,Filter,Filter,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__groups_id,Groups,Groups,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__help,Action Description,Action Description,
web_tour,model,"ir.model.fields,help",base.field_ir_actions_act_window__help,"Optional help text for the users with a description of the target view, such as its usage and purpose.","Optional help text for the users with a description of the target view, such as its usage and purpose.",
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__id,ID,ID,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__limit,Limit,Limit,
web_tour,model,"ir.model.fields,help",base.field_ir_actions_act_window__limit,Default limit for the list view,Default limit for the list view,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__name,Action Name,Action Name,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__res_id,Record ID,Record ID,
web_tour,model,"ir.model.fields,help",base.field_ir_actions_act_window__res_id,"Database ID of record to open in form view, when ``view_mode`` is set to 'form' only","Database ID of record to open in form view, when ``view_mode`` is set to 'form' only",
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__res_model,Destination Model,Destination Model,
web_tour,model,"ir.model.fields,help",base.field_ir_actions_act_window__res_model,Model name of the object to open in the view window,Model name of the object to open in the view window,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__search_view,Search View,Search View,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__search_view_id,Search View Ref.,Search View Ref.,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__target,Target Window,Target Window,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__type,Action Type,Action Type,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__usage,Action Usage,Action Usage,
web_tour,model,"ir.model.fields,help",base.field_ir_actions_act_window__usage,Used to filter menu and home actions from the user form.,Used to filter menu and home actions from the user form.,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__view_id,View Ref.,View Ref.,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__view_ids,No of Views,No of Views,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__view_mode,View Mode,View Mode,
web_tour,model,"ir.model.fields,help",base.field_ir_actions_act_window__view_mode,"Comma-separated list of allowed view modes, such as 'form', 'tree', 'calendar', etc. (Default: tree,form)","Comma-separated list of allowed view modes, such as 'form', 'tree', 'calendar', etc. (Default: tree,form)",
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__views,Views,Views,
web_tour,model,"ir.model.fields,help",base.field_ir_actions_act_window__views,"This function field computes the ordered list of views that should be enabled when displaying the result of an action, federating view mode, views and reference view. The result is returned as an ordered list of pairs (view_id,view_mode).","This function field computes the ordered list of views that should be enabled when displaying the result of an action, federating view mode, views and reference view. The result is returned as an ordered list of pairs (view_id,view_mode).",
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__write_date,Last Updated on,Last Updated on,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__write_uid,Last Updated by,Last Updated by,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__xml_id,External ID,External ID,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window_close____last_update,Last Modified on,Last Modified on,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window_close__binding_model_id,Binding Model,Binding Model,
web_tour,model,"ir.model.fields,help",base.field_ir_actions_act_window_close__binding_model_id,Setting a value makes this action available in the sidebar for the given model.,Setting a value makes this action available in the sidebar for the given model.,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window_close__binding_type,Binding Type,Binding Type,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window_close__binding_view_types,Binding View Types,Binding View Types,
web_tour,model,"ir.model.fields,field_description",base.field_ir_actions_act_window_close__create_date,Created on,Created on,
